fecha_programacion,distrito_nombre,producto,familia,familia_codigo,cliente,volumen_programado,canal
2026-09-14,Puerto Villarroel,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,INVERSIONES Y SERVICIOS TRUJILLO ORELLANA S.R.L.,10000.0,
2026-09-14,Puerto Villarroel,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,ESTACION DE SERVICIO TRUJILLO ORELLANA S.R.L.,10000.0,
2026-09-14,Puerto Villarroel,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,ESTACION DE SERVICIO TRANS NACIONAL ETERAZAMA S.A,10000.0,
2026-09-14,Puerto Villarroel,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,ESTACION DE SERVICIO FOX J.G.J. S.R.L.,10000.0,
2026-09-14,Puerto Villarroel,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,ESTACION DE SERVICIO FATIMA S.R.L.,10000.0,
2026-09-14,Puerto Villarroel,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,ESTACION DE SERVICIO ALEX SUCURSAL CBBA,10000.0,
2026-09-14,Puerto Villarroel,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,EST. SERV. TRANS TRICOLOR NACIONAL S.A.,10000.0,
2026-09-14,Puerto Villarroel,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,EST. SERV. SILVIA,10000.0,
2026-09-14,Puerto Villarroel,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,EST. SERV. SAN MATEO S.R.L.,10000.0,
2026-09-14,Puerto Villarroel,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,EST. SERV. EL TROPICO S.R.L.,20000.0,
2026-09-14,Puerto Villarroel,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,EST. SERV. CHIMORE,10000.0,
