fecha_programacion,distrito_nombre,producto,familia,familia_codigo,cliente,volumen_programado,canal
2026-09-07,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,20000.0,
2026-09-05,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,COOPERATIVA DE SERVICIOS AGUARAGUE R.L.,3000.0,
2026-09-05,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,15000.0,
2026-09-05,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L.,20000.0,
2026-09-05,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,15000.0,
2026-09-05,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,11000.0,
2026-09-05,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO CAIGUAMI S.R.L.,37000.0,
2026-09-05,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,38000.0,
2026-09-04,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,COOPERATIVA DE SERVICIOS AGUARAGUE R.L.,5000.0,
2026-09-04,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,10000.0,
2026-09-04,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L.,20000.0,
2026-09-04,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,15000.0,
2026-09-04,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,6500.0,
2026-09-04,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO CAIGUAMI S.R.L.,27000.0,
2026-09-04,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,27000.0,
2026-09-03,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,COOPERATIVA DE SERVICIOS AGUARAGUE R.L.,5000.0,
2026-09-03,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,10000.0,
2026-09-03,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L.,10000.0,
2026-09-03,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,15000.0,
2026-09-03,Villamontes,DIESEL OIL IMPORTADO GRACO,Diesel Oil Importado,DIESEL_IMPORTADO,PROYECTOS Y CONSTRUCCIONES DEL SUR PROCOSUR S.R.L.,20000.0,
2026-09-03,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,6000.0,
2026-09-03,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO CAIGUAMI S.R.L.,25000.0,
2026-09-03,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,28000.0,
2026-09-02,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,COOPERATIVA DE SERVICIOS AGUARAGUE R.L.,5000.0,
2026-09-02,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,10000.0,
2026-09-02,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L.,10000.0,
2026-09-02,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,10000.0,
2026-09-02,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,6000.0,
2026-09-02,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO CAIGUAMI S.R.L.,25000.0,
2026-09-02,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,25000.0,
2026-09-01,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,COOPERATIVA DE SERVICIOS AGUARAGUE R.L.,5000.0,
2026-09-01,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,10000.0,
2026-09-01,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L.,10000.0,
2026-09-01,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,10000.0,
2026-09-01,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,6000.0,
2026-09-01,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO CAIGUAMI S.R.L.,25000.0,
2026-09-01,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,25000.0,
2026-09-15,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,COOPERATIVA DE SERVICIOS AGUARAGUE R.L.,5000.0,
2026-09-15,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,10000.0,
2026-09-15,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,6000.0,
2026-09-15,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L.,10000.0,
2026-09-15,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,10000.0,
2026-09-15,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO CAIGUAMI S.R.L.,25000.0,
2026-09-15,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,25000.0,
2026-09-15,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L.,15000.0,
2026-09-16,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,COOPERATIVA DE SERVICIOS AGUARAGUE R.L.,5000.0,
2026-09-16,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,10000.0,
2026-09-16,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,6000.0,
2026-09-16,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L.,10000.0,
2026-09-16,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,10000.0,
2026-09-16,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO CAIGUAMI S.R.L.,25000.0,
2026-09-16,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,25000.0,
2026-09-17,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,10000.0,
2026-09-17,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO CAIGUAMI S.R.L. SUCURSAL 1,6000.0,
2026-09-17,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO CAIGUAMI S.R.L.,10000.0,
2026-09-17,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,15000.0,
2026-09-17,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO CAIGUAMI S.R.L.,25000.0,
2026-09-17,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ENZO J. IRADY CESPEDES- E.S. EL CHANAR,25000.0,
2026-09-17,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,ESTACION DE SERVICIO PALOS BLANCOS,2000.0,TRANSFERENCIAS
2026-09-16,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO PALOS BLANCOS,15000.0,TRANSFERENCIAS
2026-09-16,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO PALOS BLANCOS,29500.0,TRANSFERENCIAS
2026-09-16,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,ESTACION DE SERVICIO PALOS BLANCOS,2000.0,TRANSFERENCIAS
2026-09-15,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,ESTACION DE SERVICIO PALOS BLANCOS,2000.0,TRANSFERENCIAS
2026-09-14,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO PALOS BLANCOS,16500.0,TRANSFERENCIAS
2026-09-14,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO PALOS BLANCOS,29500.0,TRANSFERENCIAS
2026-09-14,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,ESTACION DE SERVICIO PALOS BLANCOS,2000.0,TRANSFERENCIAS
2026-09-12,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,ESTACION DE SERVICIO PALOS BLANCOS,2000.0,TRANSFERENCIAS
2026-09-11,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,ESTACION DE SERVICIO PALOS BLANCOS,2000.0,TRANSFERENCIAS
2026-09-11,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO PALOS BLANCOS,25000.0,TRANSFERENCIAS
2026-09-11,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO PALOS BLANCOS,29500.0,TRANSFERENCIAS
2026-09-10,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,ESTACION DE SERVICIO PALOS BLANCOS,2000.0,TRANSFERENCIAS
2026-09-09,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,ESTACION DE SERVICIO PALOS BLANCOS,2000.0,TRANSFERENCIAS
2026-09-09,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO PALOS BLANCOS,15000.0,TRANSFERENCIAS
2026-09-09,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO PALOS BLANCOS,29500.0,TRANSFERENCIAS
2026-09-08,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,ESTACION DE SERVICIO PALOS BLANCOS,2000.0,TRANSFERENCIAS
2026-09-07,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,ESTACION DE SERVICIO PALOS BLANCOS,2000.0,TRANSFERENCIAS
2026-09-07,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO PALOS BLANCOS,18000.0,TRANSFERENCIAS
2026-09-07,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO PALOS BLANCOS,29500.0,TRANSFERENCIAS
2026-09-05,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,ESTACION DE SERVICIO PALOS BLANCOS,2000.0,TRANSFERENCIAS
2026-09-04,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,ESTACION DE SERVICIO PALOS BLANCOS,2000.0,TRANSFERENCIAS
2026-09-04,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO PALOS BLANCOS,25000.0,TRANSFERENCIAS
2026-09-04,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO PALOS BLANCOS,29500.0,TRANSFERENCIAS
2026-09-03,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,ESTACION DE SERVICIO PALOS BLANCOS,2000.0,TRANSFERENCIAS
2026-09-02,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,ESTACION DE SERVICIO PALOS BLANCOS,2000.0,TRANSFERENCIAS
2026-09-02,Villamontes,GASOLINA ESPECIAL EESS,Gasolina Especial,GASOLINA_ESPECIAL,ESTACION DE SERVICIO PALOS BLANCOS,20000.0,TRANSFERENCIAS
2026-09-02,Villamontes,DIESEL OIL IMPORTADO EESS,Diesel Oil Importado,DIESEL_IMPORTADO,ESTACION DE SERVICIO PALOS BLANCOS,29500.0,TRANSFERENCIAS
2026-09-01,Villamontes,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,ESTACION DE SERVICIO PALOS BLANCOS,2000.0,TRANSFERENCIAS
