fecha_programacion,distrito_nombre,producto,familia,familia_codigo,cliente,volumen_programado,canal
2026-09-14,Trinidad,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,"""CARBURANTES Y LUBRIC. RESIDENT"" NIVALDO OROTARE M",14000.0,
2026-09-14,Trinidad,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,EE.SS MUSERUNA - CRISTIAN M. CHAVEZ VALDIVIA,12000.0,
2026-09-14,Trinidad,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"""CARBURANTES Y LUBRIC. RESIDENT"" NIVALDO OROTARE M",8000.0,
2026-09-14,Trinidad,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,EE.SS MUSERUNA - CRISTIAN M. CHAVEZ VALDIVIA,12000.0,
2026-09-14,Trinidad,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"PUESTO DE VENTA DE GLP ""SAN VICENTE S.R.L.""",2000.0,
2026-09-14,Trinidad,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"PUESTO DE VENTA DE GLP ""LAS BRISAS S.R.L.""",2000.0,
2026-09-14,Trinidad,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"PUESTO DE VENTA DE GLP ""BELLA VISTA S.R.L.""",2000.0,
2026-09-14,Trinidad,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,PEDRO IGNACIO MUIBA (PUESTO DE VENTA GLP) EDWIN SANTOS ABAN CANDIA,3000.0,
2026-09-14,Trinidad,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,DISTRIBUIDORA DE GLP ROGAS S.R.L.,5000.0,
2026-09-14,Trinidad,DIESEL OIL NACIONAL CF,Diesel Oil Nacional,DIESEL_NACIONAL,ANGEL GABRIEL CRONENBOLD MENDEZ,9900.0,
2026-09-14,Trinidad,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,EST. SERGIO F. IRIARTE M.,25000.0,
2026-09-14,Trinidad,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,"EST. SERGIO F. IRIARTE ""PAITITI""",25000.0,
2026-09-14,Trinidad,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,EST. ERCALUG - ABELARDO DENNY RIVERO R.,25000.0,
2026-09-14,Trinidad,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,EST. EL OASIS - ADALBERTO DURAN NATUSCH,25000.0,
2026-09-14,Trinidad,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,EST. SERGIO F. IRIARTE M.,20000.0,
2026-09-14,Trinidad,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"EST. SERGIO F. IRIARTE ""PAITITI""",20000.0,
2026-09-14,Trinidad,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,EST. ERCALUG - ABELARDO DENNY RIVERO R.,20000.0,
2026-09-14,Trinidad,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,EST. EL OASIS - ADALBERTO DURAN NATUSCH,20000.0,
2026-09-14,Trinidad,GLP DISTRIB. 45 KILOS NAL,GLP,GLP,DISTRIBUIDORA DE GLP ROGAS S.R.L.,1350.0,
2026-09-14,Trinidad,GLP DISTRIB. 45 KILOS NAL,GLP,GLP,"DISTRIBUIDORA DE GLP ""LUBRIGAS"" (EDWIN SANTOS ABAN CANDIA)",900.0,
2026-09-14,Trinidad,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"DISTRIBUIDORA DE GLP ""LUBRIGAS"" (EDWIN SANTOS ABAN CANDIA)",12000.0,
2026-09-14,Trinidad,GLP DISTRIB. 10 KILOS NAL,GLP,GLP,"DISTRIBUIDORA DE GAS LICUADO ""MAGDAGAS"" - GIANNY VIOLETA RIOS VELIZ",2300.0,
2026-09-12,Trinidad,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,CARBURANTE Y LUBRICANTE BRENLU,12000.0,
2026-09-12,Trinidad,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,ESTACION DE SERVICIO LAS PALQUITAS S.R.L.,14000.0,
2026-09-12,Trinidad,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,CARBURANTE Y LUBRICANTE BRENLU,12000.0,
2026-09-12,Trinidad,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,ESTACION DE SERVICIO LAS PALQUITAS S.R.L.,10000.0,
2026-09-12,Trinidad,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,"EE.SS ""COELHO CAAMAÑO S.R.L."" IVELISSE CAAMAÑO G.",16000.0,
2026-09-12,Trinidad,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,"""JAVIER LUGO RUIZ"" (HUACARAJE PUESTO VENTAS)",10000.0,
2026-09-12,Trinidad,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,EST. SERGIO F. IRIARTE M.,45000.0,
2026-09-12,Trinidad,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,"EST. SERGIO F. IRIARTE ""PAITITI""",45000.0,
2026-09-12,Trinidad,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,EST. ERCALUG - ABELARDO DENNY RIVERO R.,45000.0,
2026-09-12,Trinidad,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,EST. EL OASIS - ADALBERTO DURAN NATUSCH,45000.0,
2026-09-12,Trinidad,GASOLINA ESPECIAL + EESS,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,EE.SS MUSERUNA - CRISTIAN M. CHAVEZ VALDIVIA,16000.0,
2026-09-12,Trinidad,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"EE.SS ""COELHO CAAMAÑO S.R.L."" IVELISSE CAAMAÑO G.",8000.0,
2026-09-12,Trinidad,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"""JAVIER LUGO RUIZ"" (HUACARAJE PUESTO VENTAS)",5000.0,
2026-09-12,Trinidad,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,EST. SERGIO F. IRIARTE M.,35000.0,
2026-09-12,Trinidad,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,"EST. SERGIO F. IRIARTE ""PAITITI""",35000.0,
2026-09-12,Trinidad,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,EST. ERCALUG - ABELARDO DENNY RIVERO R.,35000.0,
2026-09-12,Trinidad,DIESEL OIL NACIONAL EESS,Diesel Oil Nacional,DIESEL_NACIONAL,EST. EL OASIS - ADALBERTO DURAN NATUSCH,35000.0,
