fecha_despacho_efectivo,fecha_despacho_programado,despacho_confirmado,fecha_despacho_difiere_de_programado,distrito_nombre,producto_despachado,cantidad_despachada,unidad,cliente,placa_despacho,familia,familia_codigo,ambito,fecha_despacho_efectivo_hora
2026-09-16,2026-09-16,True,False,Tarija,GASOLINA ESPECIAL + EESS,13000.0,L,ESTACION DE SERVICIOS TARIJA S.R.L.,371-LEG,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-16,2026-09-16,True,False,Tarija,DIESEL OIL IMPORTADO EESS,20000.0,L,TACUARANDI S.R.L.,2308-CGN,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-16,2026-09-16,True,False,Tarija,GASOLINA ESPECIAL EESS,10000.0,L,ESTACION DE SERVICIO SAN JORGE S.R.L.,855-AEC,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-16,2026-09-16,True,False,Tarija,DIESEL OIL IMPORTADO EESS,20000.0,L,ESTACION DE SERVICIO SAN JORGE S.R.L.,855-AEC,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-16,2026-09-16,True,False,Tarija,DIESEL OIL IMPORTADO EESS,12000.0,L,ESTACION DE SERVICIO MOTO MENDEZ S.R.L.,729-URF,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-16,2026-09-16,True,False,Tarija,GASOLINA ESPECIAL + EESS,13000.0,L,E.S. AV. CIRCUNVALACION S.R.L.,3059-KYD,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-16,2026-09-16,True,False,Tarija,DIESEL OIL IMPORTADO EESS,10000.0,L,E.S. EL MOLLE S.R.L.,6377-PFC,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-16,2026-09-16,True,False,Tarija,GASOLINA ESPECIAL + EESS,10000.0,L,E.S. EL MOLLE S.R.L.,6377-PFC,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-16,2026-09-16,True,False,Tarija,DIESEL OIL IMPORTADO EESS,12000.0,L,CONCEPCION MARIO PIMENTEL CHOQUE E.S. DON DANIEL,2859-FBK,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-16,2026-09-16,True,False,Tarija,GASOLINA ESPECIAL EESS,10000.0,L,CONCEPCION MARIO PIMENTEL CHOQUE E.S. DON DANIEL,2859-FBK,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-16,2026-09-16,True,False,Tarija,GASOLINA ESPECIAL EESS,13000.0,L,AGRUPA S.R.L.,4051-EFY,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-16,2026-09-16,True,False,Tarija,DIESEL OIL IMPORTADO EESS,20000.0,L,E.S. EL PORTILLO S.R.L.,4446-CKK,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-16,2026-09-16,True,False,Tarija,DIESEL OIL NACIONAL EESS,15000.0,L,SULMA CARDOZO TOLABA,5199-ICS,Diesel Oil Nacional,DIESEL_NACIONAL,,
2026-09-16,2026-09-16,True,False,Tarija,GASOLINA ESPECIAL EESS,15000.0,L,SULMA CARDOZO TOLABA,5199-ICS,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-16,2026-09-16,True,False,Tarija,GASOLINA ESPECIAL EESS,10000.0,L,TACUARANDI S.R.L.,2308-CGN,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-16,2026-09-16,True,False,Tarija,GASOLINA ESPECIAL + EESS,10000.0,L,RENE BENITEZ OSORIO - E.S. PANAMERICANO,3059-KYD,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-16,2026-09-16,True,False,Tarija,GASOLINA ESPECIAL EESS,10000.0,L,ESTACION DE SERVICIO MOTO MENDEZ S.R.L.,729-URF,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-16,2026-09-16,True,False,Tarija,DIESEL OIL IMPORTADO EESS,12000.0,L,E.S. AV. CIRCUNVALACION S.R.L.,3059-KYD,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-16,2026-09-16,True,False,Tarija,GASOLINA ESPECIAL + EESS,12000.0,L,E.S. LA TERMINAL S.A.,371-LEG,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-16,2026-09-16,True,False,Tarija,DIESEL OIL IMPORTADO EESS,5000.0,L,SOINTA S.R.L.,4446-CKK,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-16,2026-09-16,True,False,Tarija,GASOLINA ESPECIAL + EESS,10000.0,L,SOINTA S.R.L.,4446-CKK,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-16,2026-09-16,True,False,Tarija,GASOLINA ESPECIAL + EESS,10000.0,L,E.S. EL PORTILLO S.R.L.,4051-EFY,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-17,2026-09-17,True,False,Tarija,DIESEL OIL NACIONAL EESS,17000.0,L,ESTACION DE SERVICIO CINTI S.R.L.,4488-GFR,Diesel Oil Nacional,DIESEL_NACIONAL,,
2026-09-17,2026-09-17,True,False,Tarija,GASOLINA ESPECIAL EESS,15000.0,L,ESTACION DE SERVICIO CINTI S.R.L.,4488-GFR,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-17,2026-09-17,True,False,Tarija,DIESEL OIL IMPORTADO EESS,20000.0,L,ESTACION DE SERVICIO SAN JORGE S.R.L.,855-AEC,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-17,2026-09-17,True,False,Tarija,GASOLINA ESPECIAL EESS,10000.0,L,ESTACION DE SERVICIO MOTO MENDEZ S.R.L.,729-URF,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-17,2026-09-17,True,False,Tarija,GASOLINA ESPECIAL + EESS,10000.0,L,E.S. EL PORTILLO S.R.L.,4051-EFY,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-17,2026-09-17,True,False,Tarija,GLP DISTRIB. 10 KILOS NAL,6480.0,L,CONCEPCION MARIO PIMENTEL CHOQUE,078-EXD,GLP,GLP,,
2026-09-17,2026-09-17,True,False,Tarija,GLP DISTRIB. 10 KILOS NAL,6750.0,L,CONCEPCION MARIO PIMENTEL CHOQUE,937-RGB,GLP,GLP,,
2026-09-17,2026-09-17,True,False,Tarija,GLP DISTRIB. 10 KILOS NAL,10260.0,L,CONCEPCION MARIO PIMENTEL CHOQUE,127-XXF,GLP,GLP,,
2026-09-17,2026-09-17,True,False,Tarija,GLP DISTRIB. 10 KILOS NAL,11070.0,L,CONCEPCION MARIO PIMENTEL CHOQUE,3059-FTK,GLP,GLP,,
2026-09-17,2026-09-17,True,False,Tarija,GLP DISTRIB. 10 KILOS NAL,11340.0,L,CONCEPCION MARIO PIMENTEL CHOQUE,1925-GDB,GLP,GLP,,
2026-09-17,2026-09-17,True,False,Tarija,GLP DISTRIB. 10 KILOS NAL,2000.0,L,DALCY MARCELA PACHECO SALDAÑA,1202-PBX,GLP,GLP,,
2026-09-17,2026-09-17,True,False,Tarija,GLP DISTRIB. 10 KILOS NAL,6000.0,L,LUCIANO IMPA ANACHURI,1761-RNT,GLP,GLP,,
2026-09-17,2026-09-17,True,False,Tarija,GASOLINA ESPECIAL EESS,10000.0,L,TACUARANDI S.R.L.,2308-CGN,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-17,2026-09-17,True,False,Tarija,DIESEL OIL IMPORTADO EESS,18000.0,L,TACUARANDI S.R.L.,2308-CGN,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-17,2026-09-17,True,False,Tarija,GASOLINA ESPECIAL + EESS,10000.0,L,RENE BENITEZ OSORIO - E.S. PANAMERICANO,855-AEC,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-17,2026-09-17,True,False,Tarija,GASOLINA ESPECIAL EESS,10000.0,L,ESTACION DE SERVICIO SAN JORGE S.R.L.,855-AEC,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-17,2026-09-17,True,False,Tarija,GASOLINA ESPECIAL + EESS,14000.0,L,E.S. AV. CIRCUNVALACION S.R.L.,3059-KYD,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-17,2026-09-17,True,False,Tarija,DIESEL OIL IMPORTADO EESS,10000.0,L,E.S. EL MOLLE S.R.L.,6377-PFC,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-17,2026-09-17,True,False,Tarija,GASOLINA ESPECIAL EESS,13000.0,L,AGRUPA S.R.L.,4051-EFY,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-17,2026-09-17,True,False,Tarija,DIESEL OIL IMPORTADO EESS,5000.0,L,SOINTA S.R.L.,4446-CKK,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-17,2026-09-17,True,False,Tarija,GASOLINA ESPECIAL + EESS,10000.0,L,SOINTA S.R.L.,4446-CKK,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-17,2026-09-17,True,False,Tarija,DIESEL OIL IMPORTADO EESS,20000.0,L,E.S. EL PORTILLO S.R.L.,4446-CKK,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-17,2026-09-17,True,False,Tarija,DIESEL OIL IMPORTADO EESS,10000.0,L,ESTACION DE SERVICIO MOTO MENDEZ S.R.L.,729-URF,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-17,2026-09-17,True,False,Tarija,GASOLINA ESPECIAL + EESS,14000.0,L,ESTACION DE SERVICIOS TARIJA S.R.L.,371-LEG,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-17,2026-09-17,True,False,Tarija,DIESEL OIL IMPORTADO EESS,12000.0,L,E.S. AV. CIRCUNVALACION S.R.L.,3059-KYD,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-17,2026-09-17,True,False,Tarija,GASOLINA ESPECIAL + EESS,10000.0,L,E.S. EL MOLLE S.R.L.,6377-PFC,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-17,2026-09-17,True,False,Tarija,GASOLINA ESPECIAL EESS,10000.0,L,CONCEPCION MARIO PIMENTEL CHOQUE E.S. DON DANIEL,2859-FBK,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-17,2026-09-17,True,False,Tarija,DIESEL OIL IMPORTADO EESS,12000.0,L,CONCEPCION MARIO PIMENTEL CHOQUE E.S. DON DANIEL,2859-FBK,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-17,2026-09-17,True,False,Tarija,GASOLINA ESPECIAL + EESS,12000.0,L,E.S. LA TERMINAL S.A.,371-LEG,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-16,2026-09-16,True,False,Tarija,DIESEL OIL IMPORTADO CF,7000.0,L,SOCIEDAD AGROINDUSTRIAL DEL VALLE LTDA (SAIV LTDA),855-AEC,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-16,2026-09-16,True,False,Tarija,GLP DISTRIB. 10 KILOS NAL,6090.0,L,CONCEPCION MARIO PIMENTEL CHOQUE,078-UCI,GLP,GLP,,
2026-09-16,2026-09-16,True,False,Tarija,GLP DISTRIB. 10 KILOS NAL,6750.0,L,CONCEPCION MARIO PIMENTEL CHOQUE,937-RGB,GLP,GLP,,
2026-09-16,2026-09-16,True,False,Tarija,GLP DISTRIB. 10 KILOS NAL,10260.0,L,CONCEPCION MARIO PIMENTEL CHOQUE,127-XXF,GLP,GLP,,
2026-09-16,2026-09-16,True,False,Tarija,GLP DISTRIB. 10 KILOS NAL,11070.0,L,CONCEPCION MARIO PIMENTEL CHOQUE,3059-FTK,GLP,GLP,,
2026-09-16,2026-09-16,True,False,Tarija,GLP DISTRIB. 10 KILOS NAL,11340.0,L,CONCEPCION MARIO PIMENTEL CHOQUE,1925-GDB,GLP,GLP,,
2026-09-16,2026-09-16,True,False,Tarija,GLP DISTRIB. 45 KILOS NAL,5940.0,L,CONCEPCION MARIO PIMENTEL CHOQUE,1321-EHD,GLP,GLP,,
2026-09-16,2026-09-16,True,False,Tarija,GLP DISTRIB. 10 KILOS NAL,3500.0,L,VIDAL DOMINGO ARROYO CARDOZO,1321-FPA,GLP,GLP,,
2026-09-18,2026-09-18,True,False,Tarija,DIESEL OIL IMPORTADO EESS,20000.0,L,E.S. EL PORTILLO S.R.L.,4051-EFY,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-18,2026-09-18,True,False,Tarija,DIESEL OIL IMPORTADO EESS,12000.0,L,E.S. AV. CIRCUNVALACION S.R.L.,3059-KYD,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-18,2026-09-18,True,False,Tarija,DIESEL OIL IMPORTADO EESS,20000.0,L,TACUARANDI S.R.L.,2308-CGN,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-18,2026-09-18,True,False,Tarija,DIESEL OIL IMPORTADO EESS,10000.0,L,E.S. EL MOLLE S.R.L.,6377-PFC,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-18,2026-09-18,True,False,Tarija,GASOLINA ESPECIAL + EESS,10000.0,L,CONCEPCION MARIO PIMENTEL CHOQUE E.S. DON DANIEL,4128-TGA,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-18,2026-09-18,True,False,Tarija,GASOLINA ESPECIAL EESS,13000.0,L,AGRUPA S.R.L.,4051-EFY,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-18,2026-09-18,True,False,Tarija,GASOLINA ESPECIAL + EESS,12000.0,L,RENE BENITEZ OSORIO - E.S. PANAMERICANO,3059-KYD,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-18,2026-09-18,True,False,Tarija,DIESEL OIL IMPORTADO EESS,20000.0,L,ESTACION DE SERVICIO SAN JORGE S.R.L.,855-AEC,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-18,2026-09-18,True,False,Tarija,GASOLINA ESPECIAL + EESS,12000.0,L,E.S. LA TERMINAL S.A.,371-LEG,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-18,2026-09-18,True,False,Tarija,GASOLINA ESPECIAL + EESS,12000.0,L,E.S. EL MOLLE S.R.L.,6377-PFC,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-18,2026-09-18,True,False,Tarija,DIESEL OIL NACIONAL EESS,17000.0,L,TEODOCIO LLANOS C.,4496-NKG,Diesel Oil Nacional,DIESEL_NACIONAL,,
2026-09-18,2026-09-18,True,False,Tarija,DIESEL OIL NACIONAL EESS,20500.0,L,CONCEPCION MARIO PIMENTEL CHOQUE E.S. TELPEL,4128-TGA,Diesel Oil Nacional,DIESEL_NACIONAL,,
2026-09-18,2026-09-18,True,False,Tarija,DIESEL OIL IMPORTADO EESS,5000.0,L,SOINTA S.R.L.,4446-CKK,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-18,2026-09-18,True,False,Tarija,GASOLINA ESPECIAL + EESS,12000.0,L,SOINTA S.R.L.,4446-CKK,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-18,2026-09-18,True,False,Tarija,DIESEL OIL IMPORTADO EESS,12000.0,L,ESTACION DE SERVICIO MOTO MENDEZ S.R.L.,729-URF,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-18,2026-09-18,True,False,Tarija,DIESEL OIL IMPORTADO EESS,12000.0,L,CONCEPCION MARIO PIMENTEL CHOQUE E.S. DON DANIEL,4128-TGA,Diesel Oil Importado,DIESEL_IMPORTADO,,
2026-09-18,2026-09-18,True,False,Tarija,GASOLINA ESPECIAL + EESS,10000.0,L,ESTACION DE SERVICIO SAN JORGE S.R.L.,855-AEC,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-18,2026-09-18,True,False,Tarija,GASOLINA ESPECIAL + EESS,15000.0,L,E.S. AV. CIRCUNVALACION S.R.L.,3059-KYD,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-18,2026-09-18,True,False,Tarija,GASOLINA ESPECIAL EESS,10000.0,L,TACUARANDI S.R.L.,2308-CGN,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-18,2026-09-18,True,False,Tarija,GASOLINA SUPER ETANOL 92 EESS,5000.0,L,E.S. LA TERMINAL S.A.,371-LEG,Gasolina Super,GASOLINA_SUPER,,
2026-09-18,2026-09-18,True,False,Tarija,GASOLINA ESPECIAL EESS,15000.0,L,TEODOCIO LLANOS C.,4496-NKG,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-18,2026-09-18,True,False,Tarija,GASOLINA ESPECIAL + EESS,16500.0,L,CONCEPCION MARIO PIMENTEL CHOQUE E.S. TELPEL,4128-TGA,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-18,2026-09-18,True,False,Tarija,GASOLINA ESPECIAL EESS,10000.0,L,E.S. EL PORTILLO S.R.L.,4446-CKK,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-18,2026-09-18,True,False,Tarija,GASOLINA ESPECIAL EESS,10000.0,L,ESTACION DE SERVICIO MOTO MENDEZ S.R.L.,729-URF,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-18,2026-09-18,True,False,Tarija,GASOLINA ESPECIAL + EESS,15000.0,L,ESTACION DE SERVICIOS TARIJA S.R.L.,371-LEG,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL + EESS,16000.0,L,RENE BENITEZ OSORIO - E.S. PANAMERICANO,3059-KYD,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL EESS,14000.0,L,ESTACION DE SERVICIO MOTO MENDEZ S.R.L.,729-URF,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA SUPER ETANOL 92 EESS,5000.0,L,AGRUPA S.R.L.,4446-CKK,Gasolina Super,GASOLINA_SUPER,,
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL EESS,5000.0,L,AGRUPA S.R.L.,4446-CKK,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL + EESS,16000.0,L,E.S. EL PORTILLO S.R.L.,4051-EFY,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL + EESS,15000.0,L,ESTACION DE SERVICIOS TARIJA S.R.L.,371-LEG,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL EESS,20000.0,L,AGRUPA S.R.L.,4051-EFY,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA SUPER ETANOL 92 EESS,5000.0,L,SOINTA S.R.L.,4446-CKK,Gasolina Super,GASOLINA_SUPER,,
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA SUPER ETANOL 92 EESS,5000.0,L,E.S. EL PORTILLO S.R.L.,4446-CKK,Gasolina Super,GASOLINA_SUPER,,
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL EESS,16000.0,L,CONCEPCION MARIO PIMENTEL CHOQUE E.S. DON DANIEL,2859-FBK,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA SUPER ETANOL 92 EESS,5000.0,L,CONCEPCION MARIO PIMENTEL CHOQUE E.S. DON DANIEL,2859-FBK,Gasolina Super,GASOLINA_SUPER,,
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL + EESS,14000.0,L,E.S. EL MOLLE S.R.L.,6377-PFC,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL EESS,16000.0,L,TACUARANDI S.R.L.,2308-CGN,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL + EESS,24000.0,L,E.S. AV. CIRCUNVALACION S.R.L.,3059-KYD,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL EESS,16000.0,L,ESTACION DE SERVICIO SAN JORGE S.R.L.,855-AEC,Gasolina Especial,GASOLINA_ESPECIAL,,
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL + EESS,20000.0,L,E.S. LA TERMINAL S.A.,371-LEG,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,
2026-09-19,2026-09-19,True,False,Tarija,DIESEL OIL IMPORTADO EESS,10000.0,L,SOINTA S.R.L.,4446-CKK,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-19T19:07:15.983000+00:00
2026-09-19,2026-09-19,True,False,Tarija,DIESEL OIL IMPORTADO EESS,9000.0,L,E.S. EL PORTILLO S.R.L.,4446-CKK,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-19T19:07:15.983000+00:00
2026-09-19,2026-09-19,True,False,Tarija,DIESEL OIL IMPORTADO EESS,15170.0,L,ESTACION DE SERVICIO MOTO MENDEZ S.R.L.,729-URF,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-19T18:56:07.770000+00:00
2026-09-19,2026-09-19,True,False,Tarija,DIESEL OIL IMPORTADO EESS,5000.0,L,ESTACION DE SERVICIO SAN JORGE S.R.L.,855-AEC,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-19T18:42:13.020000+00:00
2026-09-19,2026-09-19,True,False,Tarija,DIESEL OIL IMPORTADO EESS,20000.0,L,E.S. EL PORTILLO S.R.L.,4051-EFY,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-19T18:36:28.090000+00:00
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL + EESS,5000.0,L,RENE BENITEZ OSORIO - E.S. PANAMERICANO,3059-KYD,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-19T18:19:04.797000+00:00
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL + EESS,6000.0,L,E.S. AV. CIRCUNVALACION S.R.L.,3059-KYD,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-19T18:19:04.797000+00:00
2026-09-19,2026-09-19,True,False,Tarija,DIESEL OIL IMPORTADO EESS,7070.0,L,TACUARANDI S.R.L.,2308-CGN,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-19T17:51:57.843000+00:00
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL + EESS,5000.0,L,ESTACION DE SERVICIOS TARIJA S.R.L.,371-LEG,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-19T17:32:09.630000+00:00
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL + EESS,5000.0,L,E.S. LA TERMINAL S.A.,371-LEG,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-19T17:32:09.630000+00:00
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA SUPER ETANOL 92 EESS,4000.0,L,ESTACION DE SERVICIO MOTO MENDEZ S.R.L.,729-URF,Gasolina Super,GASOLINA_SUPER,,2026-09-19T16:56:36.850000+00:00
2026-09-19,2026-09-19,True,False,Tarija,DIESEL OIL IMPORTADO EESS,11760.0,L,CONCEPCION MARIO PIMENTEL CHOQUE E.S. DON DANIEL,078-FGK,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-19T16:55:57.580000+00:00
2026-09-19,2026-09-19,True,False,Tarija,DIESEL OIL IMPORTADO EESS,24270.0,L,ESTACION DE SERVICIO SAN JORGE S.R.L.,855-AEC,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-19T16:39:21.867000+00:00
2026-09-19,2026-09-19,True,False,Tarija,DIESEL OIL IMPORTADO EESS,22250.0,L,E.S. AV. CIRCUNVALACION S.R.L.,3059-KYD,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-19T16:16:06.177000+00:00
2026-09-19,2026-09-19,True,False,Tarija,DIESEL OIL IMPORTADO EESS,15170.0,L,TACUARANDI S.R.L.,2308-CGN,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-19T16:02:45.997000+00:00
2026-09-19,2026-09-19,True,False,Tarija,DIESEL OIL IMPORTADO EESS,15170.0,L,E.S. EL MOLLE S.R.L.,6377-PFC,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-19T16:00:44.473000+00:00
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL + EESS,16000.0,L,SOINTA S.R.L.,4051-EFY,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-19T15:54:02.407000+00:00
2026-09-19,2026-09-19,True,False,Tarija,GASOLINA ESPECIAL + EESS,10000.0,L,ESTACION DE SERVICIOS TARIJA S.R.L.,371-LEG,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-19T15:02:28.360000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL + EESS,22000.0,L,JOHNNY CABEZAS GUTIERREZ,3059-KYD,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-21T17:27:58.227000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL + EESS,5000.0,L,TACUARANDI S.R.L.,2308-CGN,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-21T17:26:27.723000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL + EESS,5000.0,L,CONCEPCION MARIO PIMENTEL CHOQUE E.S. DON DANIEL,078-FGK,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-21T17:25:34.160000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL + EESS,5000.0,L,ESTACION DE SERVICIO SAN JORGE S.R.L.,855-AEC,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-21T16:08:26.053000+00:00
2026-09-21,2026-09-21,True,False,Tarija,DIESEL OIL IMPORTADO EESS,15000.0,L,E.S. EL PORTILLO S.R.L.,4446-CKK,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-21T16:07:23.197000+00:00
2026-09-21,2026-09-21,True,False,Tarija,DIESEL OIL NACIONAL EESS,17190.0,L,SULMA CARDOZO TOLABA,5199-ICS,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-21T15:41:44.213000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL EESS,15000.0,L,SULMA CARDOZO TOLABA,5199-ICS,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-21T15:41:44.213000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL EESS,15000.0,L,ESTACION DE SERVICIO CINTI S.R.L.,4488-GFR,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-21T15:38:43.170000+00:00
2026-09-21,2026-09-21,True,False,Tarija,DIESEL OIL IMPORTADO EESS,10000.0,L,TACUARANDI S.R.L.,2308-CGN,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-21T15:00:10.717000+00:00
2026-09-21,2026-09-21,True,False,Tarija,GASOLINA ESPECIAL EESS,10000.0,L,RENE BENITEZ OSORIO - E.S. PANAMERICANO,3059-KYD,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-21T14:38:29.027000+00:00
