fecha_despacho_efectivo,fecha_despacho_programado,despacho_confirmado,fecha_despacho_difiere_de_programado,distrito_nombre,producto_despachado,cantidad_despachada,unidad,cliente,placa_despacho,familia,familia_codigo,ambito,fecha_despacho_efectivo_hora,estacion
2026-09-14,2026-09-14,True,False,Distrito Comercial La Paz,DIESEL OIL IMPORTADO EESS,24000.0,L,EST. SERV. MARANATHA,2902-RYT,Diesel Oil Importado,DIESEL_IMPORTADO,,,
2026-09-14,2026-09-14,True,False,Distrito Comercial La Paz,DIESEL OIL IMPORTADO EESS,24000.0,L,EST. SERV. ILLIMANI S.R.L.,564-CNY,Diesel Oil Importado,DIESEL_IMPORTADO,,,
2026-09-14,2026-09-14,True,False,Distrito Comercial La Paz,GLP DISTRIB. 10 KILOS NAL,9000.0,L,SANDRA CALLIZAYA CH. - DIST. GLP OMASUYOS,566-PFF,GLP,GLP,,,
2026-09-14,2026-09-14,True,False,Distrito Comercial La Paz,DIESEL OIL IMPORTADO EESS,20000.0,L,EST. SERV. LOS ANDES SRL,5632-ZYE,Diesel Oil Importado,DIESEL_IMPORTADO,,,
2026-09-14,2026-09-14,True,False,Distrito Comercial La Paz,DIESEL OIL IMPORTADO EESS,24000.0,L,EST. SERV. APOSTOL SANTIAGO,1487-RYN,Diesel Oil Importado,DIESEL_IMPORTADO,,,
2026-09-14,2026-09-14,True,False,Distrito Comercial La Paz,DIESEL OIL IMPORTADO EESS,24000.0,L,ELSA CHIPANA H. - EST. SERV. ECOPETROL,4563-ZEN 1,Diesel Oil Importado,DIESEL_IMPORTADO,,,
2026-09-14,2026-09-14,True,False,Distrito Comercial La Paz,DIESEL OIL NACIONAL EESS,22000.0,L,EST. SERV. BATALLAS S.R.L. ESBA S.R.L.,629-DXB,Diesel Oil Nacional,DIESEL_NACIONAL,,,
2026-09-14,2026-09-14,True,False,Distrito Comercial La Paz,DIESEL OIL IMPORTADO EESS,24000.0,L,ESTACION DE SERVICIO CALUYO S.R.L.,2315-AFR,Diesel Oil Importado,DIESEL_IMPORTADO,,,
2026-09-14,2026-09-14,True,False,Distrito Comercial La Paz,DIESEL OIL IMPORTADO EESS,24000.0,L,EST. SERV. LAREDO SRL,419-LCF,Diesel Oil Importado,DIESEL_IMPORTADO,,,
2026-09-14,2026-09-14,True,False,Distrito Comercial La Paz,DIESEL OIL IMPORTADO EESS,12000.0,L,GREGORIO CUENTAS M. EST. SERV. DRAGON DE ORO,500-FYX,Diesel Oil Importado,DIESEL_IMPORTADO,,,
2026-09-14,2026-09-14,True,False,Distrito Comercial La Paz,DIESEL OIL IMPORTADO EESS,20000.0,L,EST. SERV. CUENTAS SAN PABLO II S.R.L.,1189-EHP,Diesel Oil Importado,DIESEL_IMPORTADO,,,
2026-09-14,2026-09-14,True,False,Distrito Comercial La Paz,DIESEL OIL IMPORTADO EESS,12000.0,L,EST. SERV. ESUR GHS LTDA.,908-YCP,Diesel Oil Importado,DIESEL_IMPORTADO,,,
2026-09-14,2026-09-14,True,False,Distrito Comercial La Paz,DIESEL OIL IMPORTADO EESS,24000.0,L,EST. SERV. QHANTATI SRL.,1600-HIP,Diesel Oil Importado,DIESEL_IMPORTADO,,,
