fecha_despacho_efectivo,fecha_despacho_programado,despacho_confirmado,fecha_despacho_difiere_de_programado,distrito_nombre,producto_despachado,cantidad_despachada,unidad,cliente,placa_despacho,familia,familia_codigo,ambito,fecha_despacho_efectivo_hora,estacion
2026-09-11,2026-09-11,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,3000.0,L,PEDRO IGNACIO MUIBA (PUESTO DE VENTA GLP) EDWIN SANTOS ABAN CANDIA,1191 GKN,GLP,GLP,,,
2026-09-11,2026-09-11,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,3000.0,L,"DISTRIBUIDORA DE GLP ""LUBRIGAS"" (EDWIN SANTOS ABAN CANDIA)",703 SFS,GLP,GLP,,,
2026-09-11,2026-09-11,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1500.0,L,"DISTRIBUIDORA DE GLP ""LUBRIGAS"" (EDWIN SANTOS ABAN CANDIA)",326-ATA,GLP,GLP,,,
2026-09-11,2026-09-11,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1680.0,L,"PUESTO DE VENTA DE GLP ""SAN VICENTE S.R.L.""",516-NIG,GLP,GLP,,,
2026-09-11,2026-09-11,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1560.0,L,"PUESTO DE VENTA DE GLP ""LAS BRISAS S.R.L.""",549-BFU,GLP,GLP,,,
2026-09-11,2026-09-11,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,4500.0,L,DISTRIBUIDORA DE GLP ROGAS S.R.L.,1338-TTB,GLP,GLP,,,
2026-09-11,2026-09-11,True,False,Trinidad,GLP DISTRIB. 45 KILOS NAL,1575.0,L,DISTRIBUIDORA DE GLP ROGAS S.R.L.,549-BFU,GLP,GLP,,,
2026-09-11,2026-09-11,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,2000.0,L,"PUESTO DE VENTA DE GLP ""BELLA VISTA S.R.L.""",1338-TTB,GLP,GLP,,,
2026-09-11,2026-09-11,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,320.0,L,"PUESTO DE VENTA DE GLP ""SAN VICENTE S.R.L.""",1338-TTB,GLP,GLP,,,
2026-09-11,2026-09-11,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,440.0,L,"PUESTO DE VENTA DE GLP ""LAS BRISAS S.R.L.""",1338-TTB,GLP,GLP,,,
2026-09-11,2026-09-11,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1500.0,L,DISTRIBUIDORA DE GLP ROGAS S.R.L.,1338-TTB,GLP,GLP,,,
2026-09-10,2026-09-10,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,2000.0,L,PEDRO IGNACIO MUIBA (PUESTO DE VENTA GLP) EDWIN SANTOS ABAN CANDIA,703 SFS,GLP,GLP,,,
2026-09-10,2026-09-10,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,3000.0,L,"DISTRIBUIDORA DE GLP ""LUBRIGAS"" (EDWIN SANTOS ABAN CANDIA)",1191 GKN,GLP,GLP,,,
2026-09-10,2026-09-10,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,2500.0,L,"PUESTO DE VENTA DE GLP ""BELLA VISTA S.R.L.""",1071-XGN,GLP,GLP,,,
2026-09-10,2026-09-10,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,2500.0,L,"PUESTO DE VENTA DE GLP ""SAN VICENTE S.R.L.""",1071-XGN,GLP,GLP,,,
2026-09-10,2026-09-10,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1500.0,L,"PUESTO DE VENTA DE GLP ""LAS BRISAS S.R.L.""",1071-XGN,GLP,GLP,,,
2026-09-10,2026-09-10,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1000.0,L,"PUESTO DE VENTA DE GLP ""LAS BRISAS S.R.L.""",516-NIG,GLP,GLP,,,
2026-09-10,2026-09-10,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,680.0,L,DISTRIBUIDORA DE GLP ROGAS S.R.L.,516-NIG,GLP,GLP,,,
2026-09-15,2026-09-15,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,2000.0,L,PEDRO IGNACIO MUIBA (PUESTO DE VENTA GLP) EDWIN SANTOS ABAN CANDIA,1191 GKN,GLP,GLP,,,
2026-09-15,2026-09-15,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1000.0,L,"DISTRIBUIDORA DE GLP ""LUBRIGAS"" (EDWIN SANTOS ABAN CANDIA)",1191 GKN,GLP,GLP,,,
2026-09-15,2026-09-15,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,3000.0,L,"DISTRIBUIDORA DE GLP ""LUBRIGAS"" (EDWIN SANTOS ABAN CANDIA)",703 SFS,GLP,GLP,,,
2026-09-15,2026-09-15,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1680.0,L,"PUESTO DE VENTA DE GLP ""SAN VICENTE S.R.L.""",516-NIG,GLP,GLP,,,
2026-09-15,2026-09-15,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1560.0,L,"PUESTO DE VENTA DE GLP ""LAS BRISAS S.R.L.""",549-BFU,GLP,GLP,,,
2026-09-15,2026-09-15,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,4500.0,L,DISTRIBUIDORA DE GLP ROGAS S.R.L.,1338-TTB,GLP,GLP,,,
2026-09-15,2026-09-15,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1560.0,L,"PUESTO DE VENTA DE GLP ""BELLA VISTA S.R.L.""",549-BFU,GLP,GLP,,,
2026-09-15,2026-09-15,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,440.0,L,"PUESTO DE VENTA DE GLP ""BELLA VISTA S.R.L.""",1338-TTB,GLP,GLP,,,
2026-09-15,2026-09-15,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,320.0,L,"PUESTO DE VENTA DE GLP ""SAN VICENTE S.R.L.""",1338-TTB,GLP,GLP,,,
2026-09-15,2026-09-15,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,440.0,L,"PUESTO DE VENTA DE GLP ""LAS BRISAS S.R.L.""",1338-TTB,GLP,GLP,,,
2026-09-15,2026-09-15,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1500.0,L,DISTRIBUIDORA DE GLP ROGAS S.R.L.,1338-TTB,GLP,GLP,,,
2026-09-16,2026-09-16,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,3000.0,L,"DISTRIBUIDORA DE GLP ""LUBRIGAS"" (EDWIN SANTOS ABAN CANDIA)",097-UNI,GLP,GLP,,,
2026-09-16,2026-09-16,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1500.0,L,"DISTRIBUIDORA DE GLP ""LUBRIGAS"" (EDWIN SANTOS ABAN CANDIA)",097-UNI,GLP,GLP,,,
2026-09-16,2026-09-16,True,False,Trinidad,GLP DISTRIB. 45 KILOS NAL,1350.0,L,DISTRIBUIDORA DE GLP ROGAS S.R.L.,549-BFU,GLP,GLP,,,
2026-09-16,2026-09-16,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,320.0,L,"PUESTO DE VENTA DE GLP ""BELLA VISTA S.R.L.""",1338-TTB,GLP,GLP,,,
2026-09-16,2026-09-16,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,440.0,L,"PUESTO DE VENTA DE GLP ""SAN VICENTE S.R.L.""",1338-TTB,GLP,GLP,,,
2026-09-16,2026-09-16,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1500.0,L,"PUESTO DE VENTA DE GLP ""LAS BRISAS S.R.L.""",1338-TTB,GLP,GLP,,,
2026-09-16,2026-09-16,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,3000.0,L,PEDRO IGNACIO MUIBA (PUESTO DE VENTA GLP) EDWIN SANTOS ABAN CANDIA,1191 GKN,GLP,GLP,,,
2026-09-16,2026-09-16,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1680.0,L,"PUESTO DE VENTA DE GLP ""BELLA VISTA S.R.L.""",516-NIG,GLP,GLP,,,
2026-09-16,2026-09-16,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1560.0,L,"PUESTO DE VENTA DE GLP ""SAN VICENTE S.R.L.""",549-BFU,GLP,GLP,,,
2026-09-16,2026-09-16,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,500.0,L,"PUESTO DE VENTA DE GLP ""LAS BRISAS S.R.L.""",1338-TTB,GLP,GLP,,,
2026-09-16,2026-09-16,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,4000.0,L,DISTRIBUIDORA DE GLP ROGAS S.R.L.,1338-TTB,GLP,GLP,,,
2026-09-18,2026-09-18,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1000.0,L,"DISTRIBUIDORA DE GLP ""LUBRIGAS"" (EDWIN SANTOS ABAN CANDIA)",326-ATA,GLP,GLP,,,
2026-09-18,2026-09-18,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1500.0,L,"DISTRIBUIDORA DE GLP ""LUBRIGAS"" (EDWIN SANTOS ABAN CANDIA)",703 SFS,GLP,GLP,,,
2026-09-18,2026-09-18,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,500.0,L,"DISTRIBUIDORA DE GLP ""LUBRIGAS"" (EDWIN SANTOS ABAN CANDIA)",703 SFS,GLP,GLP,,,
2026-09-18,2026-09-18,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,3000.0,L,PEDRO IGNACIO MUIBA (PUESTO DE VENTA GLP) EDWIN SANTOS ABAN CANDIA,936-IIS,GLP,GLP,,,
2026-09-18,2026-09-18,True,False,Trinidad,GLP DISTRIB. 45 KILOS NAL,900.0,L,DISTRIBUIDORA DE GLP ROGAS S.R.L.,549-BFU,GLP,GLP,,,
2026-09-18,2026-09-18,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,3000.0,L,"DISTRIBUIDORA DE GLP ""LUBRIGAS"" (EDWIN SANTOS ABAN CANDIA)",1191 GKN,GLP,GLP,,,
2026-09-18,2026-09-18,True,False,Trinidad,GLP DISTRIB. 45 KILOS NAL,450.0,L,"DISTRIBUIDORA DE GLP ""LUBRIGAS"" (EDWIN SANTOS ABAN CANDIA)",326-ATA,GLP,GLP,,,
2026-09-18,2026-09-18,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,320.0,L,"PUESTO DE VENTA DE GLP ""BELLA VISTA S.R.L.""",1071-XGN,GLP,GLP,,,
2026-09-18,2026-09-18,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,440.0,L,"PUESTO DE VENTA DE GLP ""SAN VICENTE S.R.L.""",1071-XGN,GLP,GLP,,,
2026-09-18,2026-09-18,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,2000.0,L,"PUESTO DE VENTA DE GLP ""LAS BRISAS S.R.L.""",1071-XGN,GLP,GLP,,,
2026-09-18,2026-09-18,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1560.0,L,"PUESTO DE VENTA DE GLP ""SAN VICENTE S.R.L.""",549-BFU,GLP,GLP,,,
2026-09-18,2026-09-18,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,1680.0,L,"PUESTO DE VENTA DE GLP ""BELLA VISTA S.R.L.""",516-NIG,GLP,GLP,,,
2026-09-18,2026-09-18,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,2000.0,L,DISTRIBUIDORA DE GLP ROGAS S.R.L.,1071-XGN,GLP,GLP,,,
2026-09-19,2026-09-19,True,False,Trinidad,GLP DISTRIB. 45 KILOS NAL,675.0,L,DISTRIBUIDORA DE GLP ROGAS S.R.L.,549-BFU,GLP,GLP,,,
2026-09-19,2026-09-19,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,2000.0,L,"PUESTO DE VENTA DE GLP ""BELLA VISTA S.R.L.""",1071-XGN,GLP,GLP,,,
2026-09-19,2026-09-19,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,2000.0,L,"PUESTO DE VENTA DE GLP ""SAN VICENTE S.R.L.""",1071-XGN,GLP,GLP,,,
2026-09-19,2026-09-19,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,2000.0,L,"PUESTO DE VENTA DE GLP ""LAS BRISAS S.R.L.""",1071-XGN,GLP,GLP,,,
2026-09-19,2026-09-19,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,2000.0,L,DISTRIBUIDORA DE GLP ROGAS S.R.L.,1071-XGN,GLP,GLP,,,
2026-09-19,2026-09-19,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,3000.0,L,"DISTRIBUIDORA DE GLP ""LUBRIGAS"" (EDWIN SANTOS ABAN CANDIA)",1191 GKN,GLP,GLP,,,
2026-09-19,2026-09-19,True,False,Trinidad,GLP DISTRIB. 10 KILOS NAL,2000.0,L,PEDRO IGNACIO MUIBA (PUESTO DE VENTA GLP) EDWIN SANTOS ABAN CANDIA,326-ATA,GLP,GLP,,,
2026-09-19,2026-09-19,True,False,Trinidad,DIESEL OIL NACIONAL EESS,18000.0,L,EST. EL OASIS - ADALBERTO DURAN NATUSCH,1762-HLR,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-19T17:48:36.127000+00:00,
2026-09-19,2026-09-19,True,False,Trinidad,DIESEL OIL NACIONAL EESS,12000.0,L,EST. EL OASIS - ADALBERTO DURAN NATUSCH,523-GUR,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-19T17:48:19.833000+00:00,
2026-09-19,2026-09-19,True,False,Trinidad,DIESEL OIL NACIONAL EESS,30350.0,L,EST. SERGIO F. IRIARTE M.,1762-HKL,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-19T17:35:43.450000+00:00,
2026-09-19,2026-09-19,True,False,Trinidad,DIESEL OIL NACIONAL EESS,4750.0,L,"EST. SERGIO F. IRIARTE ""PAITITI""",629-DDU,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-19T17:35:08.837000+00:00,
2026-09-19,2026-09-19,True,False,Trinidad,DIESEL OIL NACIONAL EESS,20250.0,L,"EST. SERGIO F. IRIARTE ""PAITITI""",629-DDU,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-19T17:35:08.837000+00:00,
2026-09-19,2026-09-19,True,False,Trinidad,DIESEL OIL NACIONAL EESS,20229.0,L,EST. ERCALUG - ABELARDO DENNY RIVERO R.,1635-BSL,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-19T17:34:27.800000+00:00,
2026-09-19,2026-09-19,True,False,Trinidad,DIESEL OIL NACIONAL EESS,10115.0,L,EST. ERCALUG - ABELARDO DENNY RIVERO R.,1114-LAR,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-19T17:33:55.983000+00:00,
2026-09-19,2026-09-19,True,False,Trinidad,GASOLINA ESPECIAL + EESS,16000.0,L,CARBURANTE Y LUBRICANTE BRENLU,870-LDN,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-19T15:43:04.667000+00:00,
2026-09-19,2026-09-19,True,False,Trinidad,GASOLINA ESPECIAL + EESS,18000.0,L,EST. EL OASIS - ADALBERTO DURAN NATUSCH,1762-HLR,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-19T14:25:34.673000+00:00,
2026-09-19,2026-09-19,True,False,Trinidad,GASOLINA ESPECIAL + EESS,35000.0,L,EST. SERGIO F. IRIARTE M.,1535-GYF,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-19T14:25:12.587000+00:00,
2026-09-19,2026-09-19,True,False,Trinidad,GASOLINA ESPECIAL + EESS,16000.0,L,EST. EL OASIS - ADALBERTO DURAN NATUSCH,523-GUR,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-19T13:00:05.237000+00:00,
2026-09-19,2026-09-19,True,False,Trinidad,GASOLINA ESPECIAL + EESS,15000.0,L,EST. ERCALUG - ABELARDO DENNY RIVERO R.,445-IAT,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-19T12:59:13.567000+00:00,
2026-09-19,2026-09-19,True,False,Trinidad,GASOLINA ESPECIAL + EESS,20000.0,L,EST. ERCALUG - ABELARDO DENNY RIVERO R.,400-DUG,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-19T12:58:18.737000+00:00,
2026-09-19,2026-09-19,True,False,Trinidad,GASOLINA ESPECIAL + EESS,35000.0,L,"EST. SERGIO F. IRIARTE ""PAITITI""",325-ZRG,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-19T12:57:32.517000+00:00,
2026-09-18,2026-09-18,True,False,Trinidad,DIESEL OIL NACIONAL EESS,5000.0,L,EST. ERCALUG - ABELARDO DENNY RIVERO R.,1114-LAR,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-18T18:04:34.760000+00:00,
2026-09-18,2026-09-18,True,False,Trinidad,GASOLINA ESPECIAL + EESS,10000.0,L,EST. ERCALUG - ABELARDO DENNY RIVERO R.,1114-LAR,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-18T18:04:34.760000+00:00,
2026-09-18,2026-09-18,True,False,Trinidad,GASOLINA ESPECIAL + EESS,8000.0,L,EST. EL OASIS - ADALBERTO DURAN NATUSCH,523-GUR,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-18T18:03:41.610000+00:00,
2026-09-18,2026-09-18,True,False,Trinidad,DIESEL OIL NACIONAL EESS,8000.0,L,EST. EL OASIS - ADALBERTO DURAN NATUSCH,523-GUR,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-18T18:03:41.610000+00:00,
2026-09-18,2026-09-18,True,False,Trinidad,DIESEL OIL NACIONAL EESS,12000.0,L,EE.SS MUSERUNA - CRISTIAN M. CHAVEZ VALDIVIA,558-LRR,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-18T18:03:08.643000+00:00,
2026-09-18,2026-09-18,True,False,Trinidad,GASOLINA ESPECIAL + EESS,12000.0,L,EE.SS MUSERUNA - CRISTIAN M. CHAVEZ VALDIVIA,558-LRR,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-18T18:03:08.643000+00:00,
2026-09-18,2026-09-18,True,False,Trinidad,DIESEL OIL NACIONAL CF,15000.0,L,ANDRE SAAVEDRA APONTE,588-LYX,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-18T15:44:04.120000+00:00,
2026-09-18,2026-09-18,True,False,Trinidad,DIESEL OIL NACIONAL EESS,15000.0,L,EST. ERCALUG - ABELARDO DENNY RIVERO R.,1114-LAR,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-18T15:43:49.320000+00:00,
2026-09-18,2026-09-18,True,False,Trinidad,DIESEL OIL NACIONAL EESS,20000.0,L,"EST. SERGIO F. IRIARTE ""PAITITI""",629-DDU,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-18T15:43:33.597000+00:00,
2026-09-18,2026-09-18,True,False,Trinidad,DIESEL OIL NACIONAL EESS,12000.0,L,EST. EL OASIS - ADALBERTO DURAN NATUSCH,523-GUR,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-18T15:43:02.250000+00:00,
2026-09-18,2026-09-18,True,False,Trinidad,GASOLINA ESPECIAL + EESS,4000.0,L,EST. EL OASIS - ADALBERTO DURAN NATUSCH,523-GUR,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-18T15:43:02.250000+00:00,
2026-09-18,2026-09-18,True,False,Trinidad,GASOLINA ESPECIAL + EESS,20000.0,L,EST. SERGIO F. IRIARTE M.,1535-GYF,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-18T13:08:42.657000+00:00,
2026-09-18,2026-09-18,True,False,Trinidad,GASOLINA ESPECIAL + EESS,20000.0,L,"EST. SERGIO F. IRIARTE ""PAITITI""",325-ZRG,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-18T13:07:45.770000+00:00,
2026-09-18,2026-09-18,True,False,Trinidad,DIESEL OIL NACIONAL EESS,20000.0,L,EST. SERGIO F. IRIARTE M.,1762-HKL,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-18T13:07:24.940000+00:00,
2026-09-17,2026-09-17,True,False,Trinidad,DIESEL OIL NACIONAL EESS,5000.0,L,EST. ERCALUG - ABELARDO DENNY RIVERO R.,1114-LAR,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-17T18:02:32.310000+00:00,
2026-09-17,2026-09-17,True,False,Trinidad,GASOLINA ESPECIAL + EESS,5000.0,L,EST. ERCALUG - ABELARDO DENNY RIVERO R.,1114-LAR,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-17T18:02:32.310000+00:00,
2026-09-17,2026-09-17,True,False,Trinidad,DIESEL OIL NACIONAL EESS,8000.0,L,EST. EL OASIS - ADALBERTO DURAN NATUSCH,523-GUR,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-17T18:02:02.827000+00:00,
2026-09-17,2026-09-17,True,False,Trinidad,GASOLINA ESPECIAL + EESS,4000.0,L,EST. EL OASIS - ADALBERTO DURAN NATUSCH,523-GUR,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-17T18:02:02.827000+00:00,
2026-09-17,2026-09-17,True,False,Trinidad,DIESEL OIL NACIONAL EESS,20000.0,L,"EST. SERGIO F. IRIARTE ""PAITITI""",325-ZRG,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-17T18:01:30.167000+00:00,
2026-09-17,2026-09-17,True,False,Trinidad,DIESEL OIL NACIONAL EESS,8000.0,L,"EE.SS ""COELHO CAAMAÑO S.R.L."" IVELISSE CAAMAÑO G.",6349-DPB,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-17T15:07:18.533000+00:00,
2026-09-17,2026-09-17,True,False,Trinidad,GASOLINA ESPECIAL + EESS,16000.0,L,"EE.SS ""COELHO CAAMAÑO S.R.L."" IVELISSE CAAMAÑO G.",6349-DPB,Gasolina Especial +,GASOLINA_ESPECIAL_MAS,,2026-09-17T15:07:18.533000+00:00,
2026-09-17,2026-09-17,True,False,Trinidad,DIESEL OIL NACIONAL EESS,15000.0,L,EST. ERCALUG - ABELARDO DENNY RIVERO R.,1114-LAR,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-17T15:06:44.173000+00:00,
